Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
66.000000,-1.717400,1.411200,78.830200,1.967696,5.626793,-2.977266,-7.578054,-3.037593,1.986846,14.691898,-13.197395,2.298191,-7.598853,-4.784656,-1.090740,14.956490,-13.430474,4.735897,-2.069695,-1.245095,-1.081916,15.148718,69.630300,44.364982,57.235504,54.495047,23.594173,5.132212,26.675253,-70.769283,-43.292748,30.209658,-26.743665,15.609548,-3.204610
67.000000,-1.897700,1.568400,78.780000,1.883449,5.831766,-2.850041,-8.503668,-3.114828,1.864863,15.810369,-13.651178,2.481308,-8.137204,-4.858396,-1.132107,15.340086,-13.492640,4.893575,-2.144180,-1.288238,-0.885907,13.448064,66.572425,41.243278,54.478030,56.039340,21.969035,5.487904,26.002143,-65.944176,-39.042605,24.055175,-26.695823,14.267279,-4.267504
68.000000,-2.100000,1.751500,78.715300,1.774448,6.064813,-2.703115,-9.553097,-3.203121,1.720191,17.084799,-14.159220,2.677776,-8.785105,-4.934828,-1.172444,15.849273,-13.591533,5.070046,-2.203195,-1.310240,-0.646296,12.097374,62.835708,38.011281,51.165017,57.154087,20.205872,6.334621,25.388505,-61.322183,-33.019329,19.018761,-27.896857,13.125718,-4.153199
69.000000,-2.321400,1.960900,78.630000,1.626563,6.371137,-2.514978,-10.807187,-3.294507,1.530829,18.586636,-14.754007,2.899109,-9.598533,-5.003526,-1.236959,16.512758,-13.735517,5.253278,-2.223706,-1.293911,-0.356093,10.984288,58.363429,34.359477,47.528969,58.424163,18.847275,6.728816,24.355405,-56.519823,-26.150768,15.067128,-29.454500,12.073309,-3.559615
70.000000,-2.559300,2.203200,78.521500,1.450042,6.747412,-2.301601,-12.211163,-3.410474,1.316141,20.214352,-15.388214,3.162269,-10.594505,-5.081849,-1.296432,17.367382,-13.937599,5.441667,-2.197580,-1.228708,-0.024637,9.587647,52.947374,30.861398,43.492711,59.318951,17.788621,7.317989,23.166403,-51.518360,-18.916832,12.242045,-31.082674,11.739160,-2.809155
71.000000,-2.812500,2.470800,78.377600,1.291886,7.199934,-2.074348,-13.735861,-3.583450,1.113601,21.894723,-16.022306,3.462097,-11.911449,-5.199363,-1.269388,18.675903,-14.340904,5.659219,-2.123210,-1.135201,0.341999,8.628687,46.944839,27.252795,39.672572,60.695711,17.361939,8.174675,22.165101,-46.829273,-11.420882,10.762611,-33.751626,11.279247,-1.794561
72.000000,-3.072800,2.742700,78.183900,1.239604,7.733762,-1.875580,-15.369937,-3.856464,1.004280,23.612622,-16.650784,3.787595,-13.682977,-5.430838,-1.166427,20.706580,-15.102308,5.923410,-2.011139,-1.058540,0.741064,8.200745,40.592799,23.461075,36.981790,62.932767,16.998798,8.597117,21.197089,-42.185908,-4.775603,10.568837,-36.421380,10.886141,-1.295629
73.000000,-3.334500,3.009000,77.954700,1.254048,8.308826,-1.733141,-17.012836,-4.160361,1.023475,25.259933,-17.224716,4.148214,-16.116042,-5.681220,-0.907164,23.909873,-15.777596,5.878948,-1.902392,-1.037225,1.171813,7.886936,34.206383,19.521990,35.333161,65.640910,16.650096,7.806550,20.117236,-37.405263,0.892382,11.449186,-38.849919,10.503691,-0.851014
74.000000,-3.571400,3.250800,77.676200,1.389714,8.905368,-1.805156,-18.539711,-4.478295,1.295114,26.690437,-17.735450,4.447642,-19.059728,-5.965064,-0.446563,28.060150,-16.454030,6.080629,-1.868587,-1.091599,1.615970,7.774350,27.748804,16.168353,34.859554,68.223632,16.694099,7.025494,19.055316,-33.009875,5.154099,13.439012,-41.451205,11.409996,-0.867229
75.000000,-3.746600,3.441300,77.360500,1.653227,9.436857,-2.029330,-19.757074,-4.805684,1.761616,27.732418,-18.125291,4.654480,-22.057672,-6.426123,-0.296506,32.688331,-17.363543,7.266251,-1.915684,-1.240912,2.016525,7.912261,21.303316,13.649917,35.737956,69.867046,16.560085,6.218254,18.307950,-28.849800,8.139897,15.813979,-43.048267,11.831980,-1.402601
76.000000,-3.809900,3.614600,77.193800,1.955546,9.816439,-2.220015,-20.466339,-5.149114,2.215685,28.217942,-18.270077,4.819263,-24.832163,-7.048298,-0.658386,38.176178,-18.509631,8.332296,-2.001800,-1.470324,2.325922,8.283079,15.420300,11.915459,38.157671,71.224555,17.123417,5.147797,18.216162,-24.859665,9.595840,18.540399,-43.324089,12.807440,-1.994008
77.000000,-3.891600,3.777700,77.119700,2.293761,10.069992,-2.214287,-20.884254,-5.549841,2.511389,28.407190,-18.264749,4.926979,-26.942882,-7.986516,-1.800978,44.375123,-20.328142,7.749140,-2.125731,-1.767861,2.551496,8.600899,9.926494,11.526650,41.289745,71.114146,17.582470,3.891243,18.513069,-21.397854,10.181288,21.515826,-43.324605,14.293062,-2.179360
78.000000,-3.941800,3.914400,77.011900,2.520661,10.332339,-1.983938,-21.211528,-5.923696,2.521645,28.412404,-18.137323,4.989488,-28.237938,-9.295323,-3.746628,50.343452,-21.627151,6.074212,-2.306041,-2.070097,2.689120,8.985010,5.611319,11.412059,45.098940,70.930915,18.531117,1.471642,19.025064,-18.305715,10.312152,24.439457,-43.234478,15.403512,-2.695423
79.000000,-3.983800,4.036600,76.890400,2.630413,10.572306,-1.507835,-21.654080,-6.282425,2.243072,28.681350,-18.114175,5.023236,-29.051882,-10.533027,-5.754444,56.191231,-22.129349,4.113321,-2.541469,-2.291373,2.789502,9.393185,2.334402,11.670692,48.414762,70.444817,19.378865,-0.304412,19.579744,-15.414455,9.927812,27.444678,-42.777774,16.496257,-3.061027
80.000000,-4.023300,4.158200,76.708200,2.793500,10.866058,-0.879832,-22.332864,-6.779580,1.849279,29.304671,-18.304111,5.088209,-29.481543,-11.630127,-7.502882,61.675297,-22.479483,2.543532,-2.767386,-2.464979,2.869430,10.040856,0.145703,11.522926,51.431442,70.280779,19.207723,-2.293378,19.996972,-13.266666,9.836425,30.529942,-42.611616,17.496584,-2.909938
81.000000,-4.061000,4.277100,76.399100,2.972306,11.221645,-0.137099,-23.529658,-7.366690,1.402085,30.844209,-18.956538,5.190597,-29.507097,-12.582153,-9.123952,66.598093,-22.951658,1.906861,-2.903636,-2.603520,2.954056,10.716087,-1.142191,11.387135,53.862101,70.212311,19.123383,-4.116816,20.113110,-11.790268,10.257778,33.754949,-42.564404,18.353672,-2.019103
82.000000,-4.086300,4.380200,75.908400,2.880630,11.582655,0.645130,-25.484303,-7.757734,0.856686,33.971756,-20.366702,5.277686,-29.103334,-13.398790,-11.061409,70.779424,-23.090944,2.078404,-2.904552,-2.639387,3.095863,11.335798,-1.265492,10.803119,55.522532,70.777247,18.873860,-5.340826,19.829095,-10.628997,11.302337,37.041836,-42.600443,18.547446,-0.580177
83.000000,-4.075400,4.453900,75.194600,2.440811,11.886059,1.376547,-28.103752,-7.805289,0.342514,38.719514,-22.533743,5.307193,-28.207400,-13.902993,-13.317602,74.165147,-23.653818,2.331365,-2.811790,-2.489559,3.312097,11.963301,-0.348015,9.855619,56.425342,71.867185,18.042384,-6.784622,19.163834,-9.785947,13.133740,40.301737,-42.933848,18.103862,1.537819
84.000000,-4.004200,4.502700,74.259500,1.755082,11.927746,1.803068,-30.864377,-7.476813,0.102502,44.589696,-25.283367,5.276540,-27.029628,-14.072646,-15.423909,77.137766,-24.272326,2.196491,-2.665400,-2.166926,3.627625,12.739144,1.051435,9.250232,56.321923,72.913349,17.670591,-7.418486,18.192957,-9.580542,15.787164,43.211446,-44.039656,17.735393,3.500887
85.000000,-3.919600,4.530600,73.243400,1.279947,11.866213,1.745407,-33.347519,-7.023374,0.411727,50.113467,-27.652376,5.201368,-25.971776,-14.418311,-17.064001,79.618845,-24.631055,1.834611,-2.500273,-1.845898,3.986182,13.379882,2.268512,9.303459,55.435328,73.391195,17.916218,-7.121292,16.755234,-9.975310,18.321586,45.262692,-45.095904,17.026988,5.238897
86.000000,-3.814400,4.550400,72.265700,1.253013,11.637572,0.960426,-35.028405,-6.486742,1.517937,54.427495,-29.598140,5.136681,-25.379337,-14.753549,-17.425365,81.849485,-25.000670,1.845096,-2.395307,-1.715264,4.370866,13.738726,3.068475,9.725328,54.053526,73.034930,17.423475,-6.366764,14.810673,-10.830736,19.864791,46.683054,-45.393727,16.378514,6.818026
87.000000,-3.665100,4.537500,71.298100,1.459939,11.304383,-0.156992,-36.302892,-5.810537,3.017826,58.308826,-31.449940,5.014068,-25.196965,-14.951276,-16.889879,84.142519,-25.617344,1.791811,-2.343741,-1.846872,4.731485,13.292793,3.814982,10.127946,52.656483,72.490276,18.197025,-5.865541,12.752322,-11.637804,19.859176,47.372895,-45.212214,16.575669,6.780383
88.000000,-3.496100,4.442100,70.407900,1.762628,10.808634,-1.365600,-37.159693,-4.931505,4.584636,61.783242,-33.072384,4.741741,-24.893813,-15.196330,-16.345970,86.085075,-26.307816,1.234323,-2.379780,-2.222331,5.070619,12.283241,5.032747,10.059535,52.063357,72.319420,18.651839,-4.844014,11.330985,-12.221935,17.817727,46.938250,-43.781195,16.708366,3.983260
89.000000,-3.319000,4.252700,69.725700,2.221092,10.283128,-2.653612,-37.583797,-4.023596,6.124174,64.547649,-34.231535,4.357229,-24.544653,-15.831110,-16.042131,87.666038,-26.737878,0.401643,-2.552871,-2.796722,5.375433,10.136426,6.421424,9.139479,52.289847,73.005079,19.454209,-4.352818,10.277029,-12.878716,15.326678,46.130608,-42.542002,16.614802,-0.318622
90.000000,-3.094300,3.966400,69.564300,2.710970,9.680771,-3.985250,-37.504156,-3.074262,7.503341,66.751245,-35.013164,3.839333,-24.225171,-16.446467,-15.827959,88.890850,-26.702182,-0.281723,-2.931653,-3.482094,5.624383,7.335751,8.041806,7.355518,53.050449,74.396450,19.691471,-4.671841,9.669866,-13.749211,12.894472,44.958852,-41.357641,15.935159,-3.968821
91.000000,-2.923200,3.571600,69.436400,3.078105,8.853470,-5.325897,-36.618649,-2.132492,8.505845,67.594696,-35.579476,3.229648,-23.812412,-16.750937,-15.420701,89.785008,-25.751875,0.540414,-3.532457,-4.214162,5.770315,4.252034,9.529778,5.279749,53.977036,75.961197,19.625466,-5.416571,9.690091,-14.813938,11.174167,43.254532,-40.540488,14.894611,-6.291936
92.000000,-2.817200,3.044800,69.497200,3.284827,8.080301,-6.771965,-35.142023,-1.108673,9.173856,67.105218,-35.980203,2.488699,-23.596178,-16.731227,-15.102079,90.705923,-25.070513,1.433025,-4.230491,-4.827914,5.803490,1.316714,10.882245,2.954629,54.121536,77.622317,18.905774,-5.516610,10.333466,-16.389687,10.324871,40.769958,-40.692093,14.051274,-7.702558
93.000000,-2.819800,2.381700,69.759500,3.154325,7.732003,-8.380804,-33.418680,0.194347,9.546967,64.839686,-35.696875,1.646394,-24.138655,-16.481990,-14.820012,92.494869,-24.236229,2.229150,-4.931792,-5.227037,5.667813,-0.951568,11.700543,0.952141,52.560684,78.365042,18.665418,-4.077397,11.339465,-17.880237,10.227698,37.320752,-41.082850,12.306962,-8.810028
94.000000,-2.876300,1.526400,71.077600,2.795998,7.813000,-10.081992,-31.102154,1.708102,9.762742,60.529725,-33.669693,0.619597,-24.953859,-16.357945,-14.893465,94.680072,-23.197571,3.179343,-5.554597,-5.397721,5.364948,-1.991143,12.201308,-1.774049,49.192266,78.560077,17.497787,-2.159994,12.357783,-19.043054,10.646587,33.556591,-41.954032,12.527837,-9.634629
95.000000,-3.003000,0.453800,73.491400,2.020733,8.009185,-11.927707,-28.030814,3.569183,9.545477,54.249649,-28.712920,-0.871469,-25.490319,-15.821771,-15.562565,96.146844,-20.921096,3.081539,-6.107214,-5.347644,5.038419,-1.678193,12.232420,-4.043650,45.020846,76.930241,16.852751,0.737569,14.059238,-19.458392,10.926706,29.328793,-41.408863,12.301920,-10.711732
96.000000,-3.251700,-0.737200,76.072100,0.751297,8.492495,-13.431338,-25.074066,5.717087,9.293433,46.511740,-21.249400,-1.211118,-25.503669,-14.580859,-16.885295,96.473602,-18.738527,3.550791,-6.514817,-5.014813,4.649495,-0.450058,11.465287,-4.130682,41.288599,71.486798,16.824104,2.527661,15.990966,-19.404820,11.743056,25.820171,-40.713693,11.818057,-11.815994
97.000000,-3.586100,-1.959800,78.683400,-0.553233,9.274239,-14.408075,-23.656339,7.978151,9.488754,39.934184,-9.788640,0.086116,-25.277580,-13.019320,-18.402602,95.871023,-16.193105,4.327264,-6.793389,-4.424724,4.273578,0.900346,10.866889,-4.730225,39.155076,65.606704,16.526280,2.100578,17.857146,-18.920843,12.568746,23.139703,-39.579180,11.625543,-12.265938
98.000000,-3.948100,-3.068700,80.766600,-1.579488,10.183754,-14.814731,-23.216708,10.478424,12.511966,34.768053,1.161958,3.907629,-24.901376,-11.523556,-19.627758,95.195276,-13.731105,5.028793,-7.031510,-3.748691,3.940976,2.386312,10.877145,-6.602479,37.375412,61.204383,15.901069,1.351436,19.256768,-18.471987,13.444856,21.043250,-38.860175,11.382609,-12.426022
99.000000,-4.279600,-4.120500,81.936800,-2.242936,11.136248,-15.329193,-23.950323,10.938337,14.547857,33.272404,4.282000,3.968592,-24.229583,-10.341774,-20.223920,94.994340,-12.692218,6.287524,-6.961609,-3.097353,3.665154,3.856235,11.828370,-9.992785,35.909385,60.255622,16.569768,0.995629,19.977377,-18.047197,14.211932,19.742235,-38.485059,11.967140,-12.559980
100.000000,-4.482800,-5.013300,82.301400,-2.165601,11.744086,-16.392948,-25.848819,5.231448,7.403531,34.834803,0.839899,0.274160,-23.068656,-9.983503,-19.716681,95.248733,-12.805034,7.023087,-6.334220,-2.785778,3.397353,5.664490,12.483948,-13.203812,34.384916,60.503140,17.081591,1.847388,20.292045,-17.835718,14.917930,19.026152,-38.148962,12.903181,-12.141033
101.000000,-4.520300,-5.827100,82.080600,-1.694700,11.999445,-17.427879,-26.639845,-3.564600,-4.395961,35.963988,-3.075466,-6.917549,-21.026921,-10.569811,-18.881824,95.320525,-13.150756,7.593582,-5.516438,-2.744067,3.079763,7.701183,12.336469,-14.820069,33.392152,60.606731,17.983598,3.100962,20.096208,-17.881841,15.943124,19.093303,-38.003145,14.019303,-11.152967
102.000000,-4.436200,-6.610000,81.369800,-0.986296,11.905532,-18.912608,-25.786596,-12.773865,-17.636730,36.847489,-3.644986,-12.767677,-18.750560,-11.734920,-17.532451,95.142908,-13.365100,6.953187,-4.522413,-2.903807,2.783142,9.862036,11.450160,-14.838404,33.307125,60.577911,19.835111,3.748806,19.165438,-18.753138,18.031841,20.245636,-38.761340,15.132503,-9.005350
103.000000,-4.301900,-7.395000,80.170900,-0.007768,11.812325,-20.745645,-24.022115,-20.300525,-28.340383,37.821288,-1.820000,-13.190291,-16.801128,-13.364985,-15.722821,95.009294,-13.791954,6.531776,-3.502663,-3.159347,2.493570,11.950066,9.830867,-13.575204,33.373474,60.035950,21.613286,4.092294,17.293585,-20.200315,20.591015,22.149804,-39.750666,15.762756,-6.313995
104.000000,-4.198000,-8.205900,78.345300,0.297370,11.881107,-22.348424,-24.153953,-22.344896,-28.709998,41.612320,-6.023047,-0.789536,-15.462412,-14.976888,-14.428452,94.837521,-13.897206,6.213956,-2.917215,-3.200542,2.388145,13.862255,8.081169,-11.130450,32.937166,58.113562,21.926293,4.302970,14.480706,-21.286184,22.707750,24.812109,-40.358746,16.841980,-4.317466
105.000000,-4.124900,-8.964100,76.121700,0.517940,11.938455,-24.641105,-25.849106,-21.486777,-23.523756,46.670736,-16.497460,6.574576,-15.082770,-16.851949,-12.727341,94.760287,-14.499155,6.442509,-2.489845,-3.118896,2.430315,16.124809,6.749615,-9.315377,32.511803,57.299905,21.946633,4.471191,11.185970,-22.320087,24.353399,28.044050,-41.577370,17.163638,-2.382530
106.000000,-4.164000,-9.651900,73.694200,1.989202,12.149945,-27.288183,-27.861276,-21.622167,-19.104418,50.468013,-24.454011,9.139078,-16.128418,-19.959672,-10.075062,94.767735,-15.270471,7.198814,-1.994581,-3.469202,2.720003,16.720341,5.099382,-9.056171,34.358732,57.038521,22.262390,4.018841,7.129027,-23.093121,24.635180,32.042034,-42.712170,18.705296,-2.043454
107.000000,-4.201000,-10.500800,72.099900,3.278945,12.510804,-29.785353,-30.202095,-21.574668,-15.484070,54.769723,-29.307593,9.783025,-18.012418,-22.088669,-7.506893,94.445217,-15.732332,8.584741,-1.603995,-4.299361,3.138376,14.079120,4.019815,-9.982873,38.089604,57.284378,23.656740,2.456213,4.737673,-22.813289,23.164397,35.230545,-43.551267,20.635132,-2.840725
108.000000,-4.283200,-11.558700,71.390300,3.925195,12.624673,-32.962396,-31.149366,-19.837403,-12.297852,57.022192,-31.528607,8.924219,-20.579269,-22.093023,-4.846192,94.338131,-15.752329,8.524581,-1.493185,-5.394340,3.593419,11.105412,4.673961,-11.599588,42.628518,59.169982,24.912205,0.746679,4.334025,-21.256562,20.585113,35.330927,-41.562015,20.586603,-5.021803
109.000000,-4.354800,-12.793400,71.722600,3.941082,12.405323,-37.745373,-29.735593,-16.630386,-9.456611,55.931968,-31.909223,7.472745,-23.450590,-20.319547,-2.216831,95.245181,-15.325475,8.193182,-1.767861,-6.440046,3.773729,10.149374,5.256945,-11.911907,44.460608,59.854437,25.276148,1.449125,5.728776,-20.400678,19.889943,32.579641,-38.755725,17.655236,-5.653088
110.000000,-4.284300,-14.186000,73.339100,3.759626,12.366077,-43.067848,-26.744868,-13.229710,-7.080441,51.987784,-29.687923,6.145603,-25.904453,-18.220574,-0.911003,97.308173,-14.582807,8.138006,-2.296243,-7.081300,3.485360,10.710816,5.449688,-11.729821,43.831844,59.062208,24.784894,3.377472,8.147059,-21.894780,21.801101,27.721818,-38.886989,14.228719,-6.626773
111.000000,-4.176800,-15.696700,75.314700,3.016110,12.194087,-47.900642,-23.419650,-9.755638,-5.169798,47.249709,-23.582255,4.944282,-26.735242,-15.659567,-1.739958,98.986710,-13.921098,8.219137,-2.939216,-7.172458,2.922658,12.236144,6.386932,-12.886508,42.760872,58.466791,23.246846,4.156522,11.611735,-23.703493,23.366078,22.061969,-40.292111,12.351079,-8.551624
112.000000,-3.968600,-17.249200,77.550600,2.024945,11.942487,-51.626489,-20.735056,-6.408934,-2.910339,43.089176,-13.426693,3.935361,-26.127334,-13.417125,-4.133547,99.773495,-13.351922,7.405193,-3.611983,-6.848163,2.337038,14.121061,7.964343,-14.923545,41.765701,58.082508,21.714871,4.085189,15.945415,-24.270664,23.121483,16.802961,-39.861820,11.519488,-10.549127
113.000000,-3.697100,-18.747400,79.543500,1.348446,11.715995,-54.718332,-20.384864,-3.751269,-0.347155,42.126034,-0.370990,2.620824,-24.684512,-11.608125,-6.844611,99.554740,-12.820676,6.702002,-4.165059,-6.289129,1.984325,15.660598,9.805027,-17.349219,41.131150,57.964765,20.932383,2.913720,20.151900,-24.597880,22.371137,12.410151,-38.583150,10.351113,-11.989199
114.000000,-3.277400,-20.138600,80.857200,1.259633,11.854030,-57.636850,-21.680608,-2.299337,1.444140,43.442691,6.515390,3.392999,-23.099137,-10.987726,-9.247825,99.168509,-13.001043,6.302650,-4.446210,-5.750434,1.761788,16.578362,11.547391,-19.626841,40.137355,57.968031,19.820329,1.510603,22.961398,-25.452332,22.251905,9.018642,-38.703586,9.222386,-13.758779
115.000000,-2.718800,-21.472300,81.475800,1.221256,12.338510,-60.637222,-23.120050,-1.722941,3.175848,43.877681,4.733548,5.082709,-21.197089,-10.969735,-11.313682,98.616579,-14.135900,5.800682,-4.391149,-5.205723,1.550768,17.730064,13.285115,-20.173443,38.320792,57.911480,20.143993,1.847044,24.476184,-26.460451,23.011417,6.709221,-39.026791,9.118566,-13.964930
116.000000,-2.029700,-22.805400,81.565800,1.560120,12.742330,-64.246391,-24.347956,-4.375965,0.863218,41.566770,-1.266065,2.538719,-19.190706,-11.075790,-12.245082,98.009817,-15.218504,4.838342,-3.943210,-4.809007,1.371661,19.533564,14.518235,-19.561123,35.704724,57.466406,20.122163,3.320520,24.441463,-27.839618,24.438713,5.006677,-39.052345,9.487379,-13.178316
117.000000,-1.250500,-24.172600,81.191700,2.237156,13.252502,-68.405689,-25.347767,-8.155997,-3.125026,37.544034,-5.117201,1.231229,-17.858980,-11.296149,-11.972583,97.433020,-15.826469,4.726959,-3.280183,-4.623025,1.218108,21.917641,15.472381,-18.058713,32.922613,56.939400,20.465308,4.323941,22.168367,-29.376577,26.733237,4.857536,-38.863383,9.773514,-12.129574
118.000000,-0.445000,-25.602000,80.354200,2.853707,13.930589,-73.053265,-26.798038,-9.503307,-4.161908,35.688682,-4.056255,-0.235142,-17.843682,-11.795654,-10.653692,97.023241,-15.875457,5.300662,-2.652680,-4.608758,1.085870,24.753496,15.760522,-14.551180,29.897511,54.024878,20.503868,5.363802,17.160372,-31.069897,30.338001,7.032770,-40.480786,10.159000,-9.616581
119.000000,0.302200,-27.123700,78.934100,3.116972,14.856611,-78.783431,-27.776822,-10.061139,-5.528527,37.332211,-4.441855,1.421737,-20.137404,-12.060017,-7.899770,97.469861,-16.112490,5.198389,-1.971089,-4.623368,0.990243,26.482911,16.646658,-11.005087,28.722546,50.334973,21.642850,4.895752,8.583996,-32.329659,35.156862,11.702262,-41.758195,10.672141,-6.228338
120.000000,0.850700,-28.687000,77.082000,2.805466,15.446897,-85.766857,-27.809538,-9.746012,-5.171460,41.920171,-14.598449,0.337415,-24.534397,-11.625027,-3.853943,98.316063,-16.349523,5.500567,-1.539824,-4.562749,1.071889,27.474644,19.412211,-8.234492,28.965079,47.271253,21.614890,2.730144,-1.603251,-31.651277,39.674634,18.406269,-43.037839,12.565251,-3.065897
121.000000,1.226900,-30.309100,74.997200,3.023146,15.409266,-92.760365,-27.547753,-8.812778,-1.003135,46.687810,-24.187241,1.396642,-30.341553,-9.971700,1.247730,98.921335,-16.211211,4.992926,-1.461615,-4.572490,1.445000,26.354741,23.820090,-5.822283,30.579674,46.118175,23.094840,2.032167,-10.621091,-29.005988,40.765374,25.694120,-43.601171,15.727749,-2.868628
122.000000,1.379400,-32.051500,73.017300,3.288738,15.952950,-98.002907,-27.455106,-7.951566,3.501975,50.120801,-32.100075,3.239503,-37.364068,-7.721122,4.888820,99.157680,-16.162337,4.480129,-1.432796,-4.708854,1.827162,21.503564,30.024020,-2.314348,33.153458,46.239069,24.992133,1.670745,-15.336419,-25.797654,34.649336,29.998810,-41.357469,18.905201,-7.807180
